Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396797/,Delivery codecs are used to distribute video and audio content to an audience. These codecs provide the tightest balance between small file sizes and image quality. ,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396707/,"the core component of the compression world—the codec. Codec is an acronym that stands for compressor/decompressor or coder/decoder, depending on whom you ask. ",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396692/,"A container (also known as a wrapper or format) is a computer file format that can contain various types of data, compressed by means of standardized audio/video codecs.",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396685/,M4A and AAC: These are audio formats that have better audio quality over MP3 and take advantage of the MPEG-4 audio standards.,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396684/,MP4: This is the standard audio and video container for the MPEG-4 multimedia portfolio.,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396634/,Frame rate is also called the frame frequency or hertz (Hz).,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396632/,"Frame rate (expressed most often as frames per second or fps) is the frequency, or rate, at which consecutive images are displayed. ",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396461/,"Music is similar to high-motion video; with more action in the content, the compressors have to keep track of more information continuously.",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396407/,"HDR increases both the luminosity and the color depth of the image, resulting in a display image that is much closer to film quality ",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396389/,High dynamic range (HDR) video is one of the newest buzzwords to enter the video lexicon.,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396239/,"Lossy compression is the most common method used to compress video, especially in preparing for final delivery such as on DVD, the Web, or mobile devices.",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396212/,the notion of changes over time comes into play. You’ve just learned that video compression works by looking for easily describable features within a video frame. Very little information may need to be carried forward from frame to frame to render the entire image.,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396204/,"the codec needs to record only the differences within those blocks, rather than the entire frame, to construct the complete frame. ",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396198/,video compression works by analyzing the content of every frame and figuring out how to re-create it using less information ,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter One: Understanding Video and Audio,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch01.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39394852/,The number of pictures shown per second is called the frame rate ,
Cloud Native Java,Kenny Bastani...,10. Messaging,2020-02-16,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part03ch02.html,https://learning.oreilly.com/a/cloud-native-java/38338545/,"Message brokers like Apache Kafka, RabbitMQ, ActiveMQ, or MQSeries act as the repository and hub for messages. Producers and consumers connect to a message broker, not to each other. ",
Cloud Native Java,Kenny Bastani...,9. Managing Data,2020-02-16,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part03ch01.html,https://learning.oreilly.com/a/cloud-native-java/38332934/,"By convention, Spring will evaluate two files for us on application startup: src/main/resources/schema.sql and src/main/resources/data.sql.",
Cloud Native Java,Kenny Bastani...,9. Managing Data,2020-02-16,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part03ch01.html,https://learning.oreilly.com/a/cloud-native-java/38332268/,"We won’t need to implement the UserRepository interface. Spring Data will provide a bean that implements the contract, and which we can inject into any other Spring beans as needed.",
Cloud Native Java,Kenny Bastani...,7. Routing,2020-02-15,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part02ch02.html,https://learning.oreilly.com/a/cloud-native-java/38307877/,they all minimally support discovering which services are available and where those service instances live.,
Cloud Native Java,Kenny Bastani...,7. Routing,2020-02-15,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part02ch02.html,https://learning.oreilly.com/a/cloud-native-java/38307874/,"A service registry, ultimately, is like a phone book for the cloud",
Cloud Native Java,Kenny Bastani...,6. REST APIs,2020-02-14,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part02ch01.html,https://learning.oreilly.com/a/cloud-native-java/38278568/,"Where previous approaches to distributed services (like CORBA, EJB, RMI, and SOAP) focused more or less on exposing an object-oriented interface and methods ",
Cloud Native Java,Kenny Bastani...,6. REST APIs,2020-02-14,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part02ch01.html,https://learning.oreilly.com/a/cloud-native-java/38278561/,"REST instead focuses on the manipulation of remote resources or entities. Nouns, not verbs. Entities, not actions.",
Cloud Native Java,Kenny Bastani...,4. Testing,2020-02-14,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part01ch04.html,https://learning.oreilly.com/a/cloud-native-java/38267373/,Spring Cloud Contract is an open source project in the Spring portfolio that provides framework components using a variant of consumer-driven contracts. ,
Cloud Native Java,Kenny Bastani...,4. Testing,2020-02-14,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part01ch04.html,https://learning.oreilly.com/a/cloud-native-java/38267323/,"quickly becoming a standard for testing microservices, is called Consumer-Driven Contract Testing.",
Cloud Native Java,Kenny Bastani...,4. Testing,2020-02-14,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part01ch04.html,https://learning.oreilly.com/a/cloud-native-java/38267094/,integration test is any test that requires access to the Spring application context (the ApplicationContext) during test execution.,
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,6. Exploring Docker,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/ch06.html,https://learning.oreilly.com/a/docker-up/38079765/,One of the more helpful pieces of output here is the percentage of memory used versus the limit that was set for the container. One common problem with running production containers is that overly aggressive memory limits can cause the kernel OOM (out of memory) killer to stop the container over and over again. The ,
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,Foreword,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/foreword01.html,https://learning.oreilly.com/a/docker-up/38073254/,"In this book, Sean and Karl have shared their extensive collective knowledge in an attempt to equip you with a broad theoretical and tactical understanding of Docker and its ecosystem in order to help you succeed in your journey to containerization.",
Cloud Native Java,Kenny Bastani...,2. Bootcamp: Introducing Spring Boot and Cloud Foundry,2020-02-09,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part01ch02.html,https://learning.oreilly.com/a/cloud-native-java/37963212/,A buildpack is a directory full of scripts invoked according to a well-known life cycle.,
Cloud Native Java,Kenny Bastani...,2. Bootcamp: Introducing Spring Boot and Cloud Foundry,2020-02-09,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/,https://learning.oreilly.com/library/view/cloud-native-java/9781449374631/part01ch02.html,https://learning.oreilly.com/a/cloud-native-java/37960400/,"When you begin migrating to a cloud native architecture, you’ll find yourself needing to create more and more applications. Because of this, the friction of creating a new application in your architecture should be reduced to a minimum.",
Mastering Go,Mihalis Tsoukalos,Generating documentation,2020-02-02,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/c966ae43-31ca-445d-a918-153408149bc1.xhtml,https://learning.oreilly.com/a/mastering-go/37554558/,The documentation page and the example of the S1(),main usage is for doc
Mastering Go,Mihalis Tsoukalos,Creating example functions,2020-02-02,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/a67b66e7-b4be-4d36-8efa-c965b2770532.xhtml,https://learning.oreilly.com/a/mastering-go/37554482/,with the S1() function based on the data after the // Output: comment.,Why not use regular go test
Mastering Go,Mihalis Tsoukalos,A simple benchmarking example,2020-02-02,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/d00bc717-e937-49a6-8221-ac4d4b060fec.xhtml,https://learning.oreilly.com/a/mastering-go/37513260/,Benchmark30fibo3-8       500000      2829 ns/op,"generate 30 Fibonacci number, use a map to contains each number will be ~1500 times faster than traditional recursive algorithm. 
And with increase of number, the difference will be even bigger."
Mastering Go,Mihalis Tsoukalos,The context package,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/7cf5240f-75a2-4a5d-b942-5a906dae7369.xhtml,https://learning.oreilly.com/a/mastering-go/37370593/,The main purpose of the context package is to define the Context type and support cancellation! ,
Mastering Go,Mihalis Tsoukalos,Sharing memory using goroutines,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/4fd3cf10-5c8d-4fa2-9ab9-39ef2c88eec9.xhtml,https://learning.oreilly.com/a/mastering-go/37366741/,monitor goroutine is safer and closer to the Go philosophy.,while mutex(or lock) is traditional way to share memory.
Mastering Go,Mihalis Tsoukalos,The sync.RWMutex type,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/498fd196-3621-4244-bb76-7c6d29e6a5bb.xhtml,https://learning.oreilly.com/a/mastering-go/37362262/,"sync.RWMutex mutex are RLock() and RUnlock(), which are used for locking and unlocking the mutex, respectively, for reading purposes. The Lock() and Unlock() functions used in a sync.Mutex mutex should still be used when you want to lock and unlock a sync.RWMutex mutex for writing purposes.",
Mastering Go,Mihalis Tsoukalos,The sync.RWMutex type,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/498fd196-3621-4244-bb76-7c6d29e6a5bb.xhtml,https://learning.oreilly.com/a/mastering-go/37361934/,"Although only one function is allowed to perform write operations using a sync.RWMutex mutex, you can have multiple readers owning a sync.RWMutex mutex.",
Mastering Go,Mihalis Tsoukalos,Buffered channels,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/244da882-afb7-4d32-a0e3-7176986a0955.xhtml,https://learning.oreilly.com/a/mastering-go/37347533/,break,"if it wants to break select, it is useless,if break for loop, used the wrong way."
Mastering Go,Mihalis Tsoukalos,Timing out a goroutine,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/6436e8b4-c476-457a-851d-066469a3e951.xhtml,https://learning.oreilly.com/a/mastering-go/37343941/,use the capabilities of the handy select keyword combined with the time.After(),
Mastering Go,Mihalis Tsoukalos,Timing out a goroutine,2020-02-01,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/6436e8b4-c476-457a-851d-066469a3e951.xhtml,https://learning.oreilly.com/a/mastering-go/37343921/,time out goroutines,
Mastering Go,Mihalis Tsoukalos,The select keyword,2020-01-31,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/b18718d5-7e90-4d68-921e-e37019d3912e.xhtml,https://learning.oreilly.com/a/mastering-go/37205931/,"select statement is one of the most important, if not the single most important, part of the Go concurrency",
Mastering Go,Mihalis Tsoukalos,The select keyword,2020-01-31,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/b18718d5-7e90-4d68-921e-e37019d3912e.xhtml,https://learning.oreilly.com/a/mastering-go/37205888/,save some space,"you saved lines, but take more lines to explain it."
Mastering Go,Mihalis Tsoukalos,The select keyword,2020-01-31,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/b18718d5-7e90-4d68-921e-e37019d3912e.xhtml,https://learning.oreilly.com/a/mastering-go/37205858/,"If none of the channels in a select statement is ready, the select statement will block until one of the channels is ready. ",
Mastering Go,Mihalis Tsoukalos,Channels,2020-01-31,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/f06d9362-0b47-413a-8efb-269a1c231146.xhtml,https://learning.oreilly.com/a/mastering-go/37204302/,"when you are using a channel as a function parameter, you can specify its direction;",
Mastering Go,Mihalis Tsoukalos,Traversing directory trees,2020-01-31,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/9a4761fd-e35c-4b80-8676-c13b06ed998f.xhtml,https://learning.oreilly.com/a/mastering-go/37181878/,filepath.Walk,this func does all walk through work.
Mastering Go,Mihalis Tsoukalos,Reading the Go code of a standard Go package,2020-01-30,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/0a2a07da-5386-40a3-aedd-3432502963df.xhtml,https://learning.oreilly.com/a/mastering-go/36958630/,"Generally speaking, regularly studying Go code developed by experienced programmers is a very good habit that will increase the quality of your own Go code,",
Mastering Go,Mihalis Tsoukalos,Private variables and functions,2020-01-30,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/22c87cc3-6c64-4039-8bb8-3361aff41c23.xhtml,https://learning.oreilly.com/a/mastering-go/36950266/,"functions, variables, types, and so forth that begin with an uppercase letter are public",
Mastering Go,Mihalis Tsoukalos,Using container/heap,2020-01-29,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/5196169e-3d8d-4be5-a9cc-a2d4dc1535c5.xhtml,https://learning.oreilly.com/a/mastering-go/36948998/,a heap does not only support numerical values.,
Mastering Go,Mihalis Tsoukalos,Advantages of binary trees,2020-01-29,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/7b302347-d8fd-40e2-bddb-2b1d716e0248.xhtml,https://learning.oreilly.com/a/mastering-go/36931903/,binary tree offers in search operations might worth the extra overhead and maintenance. ,
Mastering Go,Mihalis Tsoukalos,Using the new keyword,2020-01-28,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/ef7329ae-1b2b-4b8f-b85b-82f9c5f8a0b3.xhtml,https://learning.oreilly.com/a/mastering-go/36880557/,"make can only be applied to maps, channels, and slices, and it does not return a memory address,",
Mastering Go,Mihalis Tsoukalos,Slices are being expanded automatically,2020-01-28,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/23d4f1e6-8ee7-4672-9cec-ff89d7322ce0.xhtml,https://learning.oreilly.com/a/mastering-go/36862963/,"Put simply, if the length and the capacity of a slice have the same values and you try to add another element to the slice, the capacity of the slice will be doubled, whereas its length will be increased by one.",
Mastering Go,Mihalis Tsoukalos,Performing basic operations on slices,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/6b1c5b17-f639-422e-ab40-1264918d4717.xhtml,https://learning.oreilly.com/a/mastering-go/36671546/,re-slice process does not make a copy of the original slice.,
Mastering Go,Mihalis Tsoukalos,Performing basic operations on slices,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/6b1c5b17-f639-422e-ab40-1264918d4717.xhtml,https://learning.oreilly.com/a/mastering-go/36671500/,"integer := make([]int, 20)",
Mastering Go,Mihalis Tsoukalos,Performing basic operations on slices,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/6b1c5b17-f639-422e-ab40-1264918d4717.xhtml,https://learning.oreilly.com/a/mastering-go/36671489/,slice literals are defined just like arrays but without the element count.,
Mastering Go,Mihalis Tsoukalos,The shortcomings of Go arrays,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/17bb4255-7847-41d0-b46d-5a72e1ed4c89.xhtml,https://learning.oreilly.com/a/mastering-go/36671430/,arrays are rarely used in Go!,
Mastering Go,Mihalis Tsoukalos,General Go coding advices,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/79fda2d4-d30a-4fcb-8a9b-8baf03853a1b.xhtml,https://learning.oreilly.com/a/mastering-go/36668853/,General Go coding advices,
Mastering Go,Mihalis Tsoukalos,About the unsafe package,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/1ff05f37-82a3-483f-aa0b-b25a2ae8e64b.xhtml,https://learning.oreilly.com/a/mastering-go/36665184/,the Go compiler implements the unsafe package when you import it into your programs.,
Mastering Go,Mihalis Tsoukalos,More about the operation of the Go Garbage Collector,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/bca75dc7-3c9d-45cf-91bd-06fcfd3a7731.xhtml,https://learning.oreilly.com/a/mastering-go/36663613/,"when a pointer of the program is moved, you color the object to which the pointer points as grey. You can say that the grey set acts like a barrier",
Mastering Go,Mihalis Tsoukalos,More about the operation of the Go Garbage Collector,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/bca75dc7-3c9d-45cf-91bd-06fcfd3a7731.xhtml,https://learning.oreilly.com/a/mastering-go/36663605/,"new objects must go to the grey set, because this way the fundamental invariant of the mark-and-sweep algorithm cannot be altered.",
Mastering Go,Mihalis Tsoukalos,More about the operation of the Go Garbage Collector,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/bca75dc7-3c9d-45cf-91bd-06fcfd3a7731.xhtml,https://learning.oreilly.com/a/mastering-go/36663574/,no object of the black set can point to an object of the white set.,
Mastering Go,Mihalis Tsoukalos,The Tricolor algorithm,2020-01-27,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/af88fc6d-6638-4cd3-8dad-c97c69cf94d8.xhtml,https://learning.oreilly.com/a/mastering-go/36662205/,the official name for the algorithm used in Go is the tricolor mark-and-sweep algorithm.,
Mastering Go,Mihalis Tsoukalos,About error output,2020-01-26,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/203b13f6-2cb8-4653-9d04-8153ac799746.xhtml,https://learning.oreilly.com/a/mastering-go/36626461/,"discard error output by redirecting it to the /dev/null device, which is like telling Unix to ignore it completely:",
Mastering Go,Mihalis Tsoukalos,"Unix stdin, stdout, and stderr",2020-01-26,https://learning.oreilly.com/library/view/mastering-go/9781788626545/,https://learning.oreilly.com/library/view/mastering-go/9781788626545/bb15ee77-1a68-41ee-abc8-83b491c5125e.xhtml,https://learning.oreilly.com/a/mastering-go/36625575/,file descriptor 0 can be accessed as /dev/fd/0 on a macOS machine and as both /dev/fd/0 and /dev/pts/0 on a Debian Linux machine.,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,7. Service Discovery,2019-11-27,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch07.html,https://learning.oreilly.com/a/kubernetes-up-and/34507703/,Real service discovery in Kubernetes starts with a Service object.,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,6. Labels and Annotations,2019-11-27,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch06.html,https://learning.oreilly.com/a/kubernetes-up-and/34507352/,"While labels are used to identify and group objects, annotations are used to provide extra information about where an object came from, how to use it, or policy around that object.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,5. Pods,2019-11-26,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch05.html,https://learning.oreilly.com/a/kubernetes-up-and/34351082/,"As long as the port-forward command is still running, you can access the Pod (in this case the kuard web interface) at http://localhost:8080.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,5. Pods,2019-11-26,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch05.html,https://learning.oreilly.com/a/kubernetes-up-and/34351062/,kubectl port-forward kuard 8080:8080,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,5. Pods,2019-11-26,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch05.html,https://learning.oreilly.com/a/kubernetes-up-and/34351038/,"how to expose a service to the world or other containers using load balancers⁠—but oftentimes you simply want to access a specific Pod, even if it’s not serving traffic on the internet.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,5. Pods,2019-11-26,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch05.html,https://learning.oreilly.com/a/kubernetes-up-and/34342274/,"Pods, not containers, are the smallest deployable artifact in a Kubernetes cluster.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,5. Pods,2019-11-26,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch05.html,https://learning.oreilly.com/a/kubernetes-up-and/34341544/,"Consequently, Kubernetes groups multiple containers into a single atomic unit called a Pod.",
Head First Go,Jay McGavren,B. six things we didn’t cover: Leftovers,2019-11-12,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/app02.html,https://learning.oreilly.com/a/head-first-go/33300849/,"Just remember, anytime you want to work with just part of a string, convert it to runes, not bytes!",
Head First Go,Jay McGavren,15. responding to requests: Web Apps,2019-11-11,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch15.html,https://learning.oreilly.com/a/head-first-go/33261623/,"The Go language supports first-class functions; that is, functions in Go are treated as “first-class citizens.”
In a programming language with first-class functions, functions can be assigned to variables, and then called from those variables.",
Head First Go,Jay McGavren,14. code quality assurance: Automated Testing,2019-11-11,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch14.html,https://learning.oreilly.com/a/head-first-go/33260882/,"Table-driven tests are tests that process “tables” of inputs and expected outputs. They pass each set of input to the code being tested, and check that the code’s output matches the expected values.",
Head First Go,Jay McGavren,14. code quality assurance: Automated Testing,2019-11-11,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch14.html,https://learning.oreilly.com/a/head-first-go/33260628/,"The go tool can compile your program code into an executable file, but it will ignore your test code, even when it’s saved in the same package directory.",
Head First Go,Jay McGavren,14. code quality assurance: Automated Testing,2019-11-11,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch14.html,https://learning.oreilly.com/a/head-first-go/33260581/,This freedom to change your code without worrying about it breaking is the real reason you want unit tests.,
Head First Go,Jay McGavren,13. sharing work: Goroutines and Channels,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch13.html,https://learning.oreilly.com/a/head-first-go/33230557/,we can’t use function return values in a go statement.,
